valid_time,temp_2m_t-0,temp_2m_t-1,temp_2m_t-2,temp_2m_t-3,temp_2m_t-4,temp_2m_t-5,dewpoint_2m_t-0,dewpoint_2m_t-1,dewpoint_2m_t-2,dewpoint_2m_t-3,dewpoint_2m_t-4,dewpoint_2m_t-5,wind_u_10m_t-0,wind_u_10m_t-1,wind_u_10m_t-2,wind_u_10m_t-3,wind_u_10m_t-4,wind_u_10m_t-5,wind_v_10m_t-0,wind_v_10m_t-1,wind_v_10m_t-2,wind_v_10m_t-3,wind_v_10m_t-4,wind_v_10m_t-5,surface_pressure_t-0,surface_pressure_t-1,surface_pressure_t-2,surface_pressure_t-3,surface_pressure_t-4,surface_pressure_t-5,target_temp_t+1
2023-01-03 11:00:00,8.512848,8.633606,8.444092,8.621429,8.823029,8.86554,7.3262024,7.373352,6.947876,6.9626465,7.120514,7.2190247,-0.8606012,-0.7822748,-0.8943591,-0.9977496,-0.91299134,-0.7561395,1.6760596,1.7776709,2.387721,2.6609643,2.618017,2.6145027,101339.46,101359.92,101434.1,101460.66,101478.05,101510.09,8.681854
2023-01-03 12:00:00,8.681854,8.512848,8.633606,8.444092,8.621429,8.823029,7.463257,7.3262024,7.373352,6.947876,6.9626465,7.120514,-0.85872984,-0.8606012,-0.7822748,-0.8943591,-0.9977496,-0.91299134,1.633255,1.6760596,1.7776709,2.387721,2.6609643,2.618017,101263.28,101339.46,101359.92,101434.1,101460.66,101478.05,8.833282
2023-01-03 13:00:00,8.833282,8.681854,8.512848,8.633606,8.444092,8.621429,7.6832886,7.463257,7.3262024,7.373352,6.947876,6.9626465,-0.71243775,-0.85872984,-0.8606012,-0.7822748,-0.8943591,-0.9977496,1.7705292,1.633255,1.6760596,1.7776709,2.387721,2.6609643,101210.62,101263.28,101339.46,101359.92,101434.1,101460.66,9.004059
2023-01-03 14:00:00,9.004059,8.833282,8.681854,8.512848,8.633606,8.444092,7.8082275,7.6832886,7.463257,7.3262024,7.373352,6.947876,-0.502934,-0.71243775,-0.85872984,-0.8606012,-0.7822748,-0.8943591,2.2638745,1.7705292,1.633255,1.6760596,1.7776709,2.387721,101128.2,101210.62,101263.28,101339.46,101359.92,101434.1,9.685364
2023-01-03 15:00:00,9.685364,9.004059,8.833282,8.681854,8.512848,8.633606,8.321869,7.8082275,7.6832886,7.463257,7.3262024,7.373352,0.78127074,-0.502934,-0.71243775,-0.85872984,-0.8606012,-0.7822748,2.1928046,2.2638745,1.7705292,1.633255,1.6760596,1.7776709,101120.28,101128.2,101210.62,101263.28,101339.46,101359.92,9.577301
2023-01-03 16:00:00,9.577301,9.685364,9.004059,8.833282,8.681854,8.512848,8.5095825,8.321869,7.8082275,7.6832886,7.463257,7.3262024,1.6043506,0.78127074,-0.502934,-0.71243775,-0.85872984,-0.8606012,1.6951429,2.1928046,2.2638745,1.7705292,1.633255,1.6760596,101083.02,101120.28,101128.2,101210.62,101263.28,101339.46,9.601929
2023-01-03 17:00:00,9.601929,9.577301,9.685364,9.004059,8.833282,8.681854,8.741577,8.5095825,8.321869,7.8082275,7.6832886,7.463257,1.606618,1.6043506,0.78127074,-0.502934,-0.71243775,-0.85872984,2.4945886,1.6951429,2.1928046,2.2638745,1.7705292,1.633255,100928.92,101083.02,101120.28,101128.2,101210.62,101263.28,9.932129
2023-01-03 18:00:00,9.932129,9.601929,9.577301,9.685364,9.004059,8.833282,9.05484,8.741577,8.5095825,8.321869,7.8082275,7.6832886,2.125647,1.606618,1.6043506,0.78127074,-0.502934,-0.71243775,3.3672614,2.4945886,1.6951429,2.1928046,2.2638745,1.7705292,100827.75,100928.92,101083.02,101120.28,101128.2,101210.62,10.637939
2023-01-03 19:00:00,10.637939,9.932129,9.601929,9.577301,9.685364,9.004059,9.595673,9.05484,8.741577,8.5095825,8.321869,7.8082275,2.7539415,2.125647,1.606618,1.6043506,0.78127074,-0.502934,3.9226165,3.3672614,2.4945886,1.6951429,2.1928046,2.2638745,100742.54,100827.75,100928.92,101083.02,101120.28,101128.2,11.25589
2023-01-03 20:00:00,11.25589,10.637939,9.932129,9.601929,9.577301,9.685364,10.0668335,9.595673,9.05484,8.741577,8.5095825,8.321869,2.113869,2.7539415,2.125647,1.606618,1.6043506,0.78127074,4.368324,3.9226165,3.3672614,2.4945886,1.6951429,2.1928046,100634.37,100742.54,100827.75,100928.92,101083.02,101120.28,11.807129
